shot_id_number,is_goal,remaining_min,power_of_shot,knockout_match,distance_of_shot,game_season,area_of_shot,shot_basics,range_of_shot,home/away,type_of_shot
244.0,1.0,9.27,2.0,0,38.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
245.0,1.0,3.57,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
246.0,1.0,2.5,2.0,0,38.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 6
247.0,1.0,9.87,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
248.0,1.0,9.2,3.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
249.0,1.0,6.52,3.0,0,46.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 52
250.0,,6.15,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 56
251.0,0.0,5.33,3.0,0,36.0,2000-01,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
252.0,0.0,2.1,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
253.0,1.0,2.0,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
254.0,1.0,1.43,3.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
255.0,0.0,10.55,1.0,0,27.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,shot - 16
256.0,1.0,7.55,1.0,0,30.0,2000-01,Center(C),Mid Range,8-16 ft.,1,shot - 44
257.0,,6.47,1.0,0,35.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 36
258.0,1.0,5.87,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
259.0,1.0,3.93,1.0,0,31.0,2000-01,Right Side(R),Goal Line,8-16 ft.,1,shot - 30
260.0,,3.42,1.0,0,38.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
261.0,1.0,1.07,1.0,0,33.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,shot - 7
262.0,,10.88,3.0,0,27.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 55
263.0,1.0,9.75,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 56
264.0,,9.3,3.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 23
265.0,0.0,6.4,3.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
266.0,1.0,5.97,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
267.0,,3.2,3.0,0,34.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
268.0,0.0,2.7,3.0,0,43.0,2000-01,Right Side(R),Right Corner,24+ ft.,1,shot - 19
269.0,1.0,0.35,3.0,0,37.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
270.0,1.0,11.63,4.0,0,45.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 44
271.0,0.0,9.83,4.0,0,34.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
272.0,1.0,9.6,4.0,0,29.0,2000-01,Center(C),Goal Line,8-16 ft.,1,shot - 15
273.0,1.0,7.5,4.0,0,42.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
274.0,1.0,5.4,4.0,0,38.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 44
275.0,0.0,10.42,1.0,0,31.0,2000-01,Center(C),Goal Line,8-16 ft.,0,Shot - 3
276.0,1.0,7.23,1.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
277.0,0.0,6.28,1.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
278.0,1.0,5.73,1.0,0,46.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
279.0,,5.28,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 1
280.0,1.0,7.3,2.0,0,36.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
281.0,1.0,6.58,2.0,0,27.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,shot - 44
282.0,,2.63,2.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 51
283.0,1.0,2.13,2.0,0,20.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,0,shot - 4
284.0,1.0,1.65,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
285.0,1.0,5.6,2.0,0,45.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
286.0,0.0,11.4,3.0,0,38.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 45
287.0,0.0,7.33,3.0,0,47.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
288.0,1.0,4.88,3.0,0,29.0,2000-01,Left Side(L),Goal Line,8-16 ft.,0,shot - 15
289.0,0.0,3.7,3.0,0,45.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
290.0,1.0,2.25,3.0,0,25.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,shot - 55
291.0,0.0,0.9,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
292.0,1.0,11.12,4.0,0,40.0,2000-01,Right Side(R),Mid Range,16-24 ft.,0,shot - 21
293.0,,10.65,4.0,0,32.0,2000-01,Center(C),Goal Line,8-16 ft.,0,shot - 37
294.0,1.0,9.7,1.0,0,44.0,2000-01,Right Side(R),Right Corner,24+ ft.,1,Shot - 3
295.0,1.0,5.0,1.0,0,46.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
296.0,1.0,3.5,1.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
297.0,0.0,11.13,2.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
298.0,0.0,8.67,2.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
299.0,,8.18,2.0,0,32.0,2000-01,Left Side(L),Goal Line,8-16 ft.,1,shot - 44
300.0,,6.18,2.0,0,35.0,2000-01,Left Side(L),Mid Range,Less Than 8 ft.,1,shot - 15
301.0,,5.78,2.0,0,30.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
302.0,0.0,3.78,2.0,0,38.0,2000-01,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
303.0,1.0,2.9,2.0,0,20.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
304.0,1.0,8.37,3.0,0,20.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 1
305.0,0.0,7.37,3.0,0,48.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 54
306.0,0.0,6.87,3.0,0,27.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,shot - 43
307.0,0.0,6.8,3.0,0,24.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
308.0,0.0,4.97,3.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,shot - 2
309.0,1.0,4.05,3.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
310.0,0.0,3.3,3.0,0,35.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
311.0,0.0,5.95,3.0,0,29.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,shot - 29
312.0,1.0,2.47,3.0,0,38.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
313.0,0.0,1.25,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
314.0,0.0,5.0,3.0,0,62.0,2000-01,Mid Ground(MG),Penalty Spot,Back Court Shot,1,Shot - 3
315.0,0.0,10.53,4.0,0,35.0,2000-01,Center(C),Goal Line,8-16 ft.,1,Shot - 3
316.0,1.0,10.1,3.0,0,47.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
317.0,,9.38,4.0,0,44.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
318.0,1.0,5.98,1.0,0,33.0,2000-01,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
319.0,0.0,8.62,1.0,0,32.0,2000-01,Center(C),Mid Range,8-16 ft.,0,Shot - 3
320.0,0.0,7.17,1.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
321.0,1.0,0.8,1.0,0,23.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 44
322.0,0.0,0.4,1.0,0,45.0,2000-01,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
323.0,0.0,0.0,1.0,0,68.0,2000-01,Mid Ground(MG),Mid Ground Line,Back Court Shot,0,shot - 36
324.0,0.0,11.8,2.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
325.0,0.0,9.0,2.0,0,23.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 3
326.0,0.0,1.9,2.0,0,23.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 25
327.0,,0.47,2.0,0,44.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
328.0,,10.98,3.0,0,33.0,2000-01,Right Side(R),Mid Range,8-16 ft.,0,shot - 35
329.0,1.0,9.62,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 12
330.0,0.0,9.1,3.0,0,46.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,shot - 31
331.0,1.0,7.03,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 12
332.0,1.0,3.75,3.0,0,38.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 3
333.0,1.0,5.47,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
334.0,0.0,9.57,1.0,0,46.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 46
335.0,,8.47,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
336.0,1.0,7.47,1.0,0,38.0,2000-01,Right Side(R),Mid Range,16-24 ft.,1,shot - 43
337.0,0.0,6.58,1.0,0,25.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 36
338.0,1.0,5.5,1.0,0,38.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 13
339.0,0.0,4.83,1.0,0,28.0,2000-01,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
340.0,1.0,4.07,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
341.0,0.0,2.55,1.0,0,34.0,2000-01,Center(C),Mid Range,8-16 ft.,1,shot - 51
342.0,0.0,2.0,1.0,0,33.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
343.0,0.0,0.12,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
344.0,0.0,4.67,2.0,0,37.0,2000-01,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
345.0,1.0,4.23,2.0,0,39.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 44
346.0,,3.23,3.0,0,25.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
347.0,1.0,11.47,3.0,0,35.0,2000-01,Center(C),Mid Range,8-16 ft.,1,Shot - 3
348.0,,10.25,3.0,0,35.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 38
349.0,0.0,9.17,3.0,0,39.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 3
350.0,0.0,6.45,3.0,0,48.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 4
351.0,1.0,5.98,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
352.0,1.0,4.68,3.0,0,35.0,2000-01,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
353.0,0.0,3.13,3.0,0,35.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
354.0,1.0,0.62,3.0,0,36.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
355.0,1.0,0.0,3.0,0,47.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
356.0,0.0,11.7,4.0,0,41.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
357.0,1.0,11.0,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
358.0,1.0,9.7,4.0,0,28.0,2000-01,Left Side(L),Goal Line,Less Than 8 ft.,1,shot - 1
359.0,1.0,9.12,4.0,0,28.0,2000-01,Right Side(R),Goal Line,8-16 ft.,1,Shot - 3
360.0,,7.57,4.0,0,47.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
361.0,0.0,6.82,4.0,0,25.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
362.0,1.0,6.63,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
363.0,0.0,4.0,4.0,0,40.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
364.0,1.0,0.85,4.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
365.0,,5.3,1.0,0,38.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 20
366.0,1.0,10.43,1.0,0,34.0,2000-01,Center(C),Goal Line,8-16 ft.,1,shot - 35
367.0,0.0,9.18,1.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
368.0,1.0,8.57,1.0,0,29.0,2000-01,Center(C),Goal Line,8-16 ft.,1,Shot - 3
369.0,0.0,6.77,1.0,0,34.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
370.0,1.0,5.43,1.0,0,46.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
371.0,1.0,5.48,1.0,0,31.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,shot - 52
372.0,0.0,8.95,2.0,0,28.0,2000-01,Center(C),Goal Line,8-16 ft.,1,Shot - 3
373.0,0.0,8.88,2.0,0,25.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
374.0,0.0,8.8,2.0,0,43.0,2000-01,Right Side(R),Mid Range,24+ ft.,1,Shot - 3
375.0,0.0,5.3,2.0,0,39.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 26
376.0,1.0,1.82,2.0,0,42.0,2000-01,Left Side(L),Mid Range,16-24 ft.,1,shot - 1
377.0,0.0,1.17,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
378.0,1.0,0.42,2.0,0,28.0,2000-01,Center(C),Mid Range,8-16 ft.,1,shot - 42
379.0,,0.0,2.0,0,36.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
380.0,1.0,10.53,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
381.0,0.0,6.28,3.0,0,50.0,2000-01,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 28
382.0,,5.2,3.0,0,36.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 43
383.0,1.0,4.08,3.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 52
384.0,0.0,3.42,3.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
385.0,1.0,3.05,3.0,0,28.0,2000-01,Right Side(R),Goal Line,8-16 ft.,1,Shot - 3
386.0,0.0,0.28,3.0,0,33.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
387.0,1.0,0.0,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 49
388.0,1.0,8.58,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
389.0,1.0,7.52,4.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,shot - 44
390.0,,4.27,4.0,0,20.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
391.0,,1.23,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
392.0,,0.68,4.0,0,27.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
393.0,1.0,9.95,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
394.0,1.0,7.45,1.0,0,37.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 44
395.0,1.0,6.8,1.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
396.0,0.0,3.55,1.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
397.0,,1.45,1.0,0,35.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
398.0,0.0,0.0,1.0,0,65.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
399.0,0.0,11.35,3.0,0,35.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 25
400.0,0.0,10.68,3.0,0,35.0,2000-01,Center(C),Mid Range,8-16 ft.,1,Shot - 3
401.0,1.0,9.43,2.0,0,22.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
402.0,1.0,8.1,2.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,shot - 33
403.0,0.0,5.8,2.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
404.0,1.0,5.38,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
405.0,0.0,3.67,2.0,0,45.0,2000-01,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
406.0,0.0,2.57,2.0,0,28.0,2000-01,Center(C),Mid Range,8-16 ft.,1,Shot - 3
407.0,0.0,0.0,2.0,0,42.0,2000-01,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
408.0,0.0,9.45,3.0,0,39.0,2000-01,Right Side Center(RC),Mid Range,Less Than 8 ft.,1,Shot - 3
409.0,0.0,9.35,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
410.0,1.0,6.6,3.0,0,38.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 22
411.0,1.0,4.77,3.0,0,32.0,2000-01,Right Side(R),Mid Range,8-16 ft.,1,shot - 44
412.0,1.0,4.27,3.0,0,34.0,2000-01,Left Side(L),Mid Range,Less Than 8 ft.,1,Shot - 3
413.0,1.0,11.47,4.0,0,44.0,2000-01,Right Side(R),Right Corner,24+ ft.,1,shot - 26
414.0,0.0,10.22,4.0,0,36.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 50
415.0,0.0,6.58,4.0,0,37.0,2000-01,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
416.0,1.0,6.07,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
417.0,,5.03,4.0,0,39.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,shot - 30
418.0,,4.27,4.0,0,43.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
419.0,1.0,1.4,4.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
420.0,,0.63,4.0,0,26.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
421.0,1.0,11.68,1.0,0,38.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 8
422.0,0.0,10.9,1.0,0,35.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 56
423.0,0.0,7.45,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 49
424.0,1.0,4.62,1.0,0,36.0,2000-01,Center(C),Mid Range,16-24 ft.,0,Shot - 3
425.0,0.0,5.63,1.0,0,36.0,2000-01,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
426.0,0.0,3.17,1.0,0,24.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,shot - 53
427.0,1.0,2.1,1.0,0,34.0,2000-01,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
428.0,,0.0,1.0,0,34.0,2000-01,Left Side(L),Mid Range,8-16 ft.,0,shot - 50
429.0,,10.08,2.0,0,26.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,shot - 23
430.0,1.0,9.0,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
431.0,1.0,7.95,2.0,0,38.0,2000-01,Right Side(R),Mid Range,16-24 ft.,0,shot - 15
432.0,0.0,6.03,2.0,0,35.0,2000-01,Right Side(R),Mid Range,8-16 ft.,0,shot - 43
433.0,0.0,1.23,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
434.0,,0.55,2.0,0,28.0,2000-01,Left Side(L),Goal Line,8-16 ft.,0,Shot - 3
435.0,0.0,0.12,2.0,0,35.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
436.0,1.0,11.67,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 46
437.0,1.0,10.47,3.0,0,43.0,2000-01,Right Side(R),Right Corner,24+ ft.,0,shot - 24
438.0,0.0,8.47,3.0,0,24.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,shot - 24
439.0,,8.42,3.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
440.0,,6.62,3.0,0,44.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
441.0,1.0,3.52,3.0,0,36.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
442.0,0.0,2.57,3.0,0,37.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 19
443.0,1.0,0.48,3.0,0,43.0,2000-01,Left Side(L),Left Corner,24+ ft.,0,shot - 45
444.0,1.0,7.58,4.0,0,27.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
445.0,0.0,5.92,4.0,0,43.0,2000-01,Left Side(L),Left Corner,24+ ft.,0,shot - 43
446.0,0.0,3.7,4.0,0,42.0,2000-01,Left Side(L),Left Corner,24+ ft.,0,shot - 37
447.0,1.0,2.15,4.0,0,30.0,2000-01,Left Side(L),Goal Line,8-16 ft.,0,Shot - 3
448.0,0.0,1.08,4.0,0,36.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 16
449.0,0.0,0.37,4.0,0,38.0,2000-01,Left Side(L),Mid Range,16-24 ft.,0,shot - 34
450.0,0.0,0.0,4.0,0,45.0,2000-01,Center(C),Mid Range,24+ ft.,0,Shot - 3
451.0,,2.43,5.0,0,34.0,2000-01,Left Side(L),Mid Range,8-16 ft.,0,shot - 36
452.0,1.0,2.17,5.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,0,shot - 12
453.0,1.0,1.47,5.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,0,shot - 32
454.0,1.0,0.57,5.0,0,30.0,2000-01,Right Side(R),Mid Range,8-16 ft.,0,shot - 39
455.0,0.0,0.0,5.0,0,53.0,2000-01,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
456.0,,11.72,1.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
457.0,1.0,8.45,1.0,0,26.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 35
458.0,0.0,7.32,1.0,0,39.0,2000-01,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
459.0,,6.4,1.0,0,26.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
460.0,0.0,5.08,1.0,0,37.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
461.0,1.0,1.85,1.0,0,39.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
462.0,1.0,0.18,1.0,0,28.0,2000-01,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
463.0,0.0,5.47,2.0,0,35.0,2000-01,Right Side(R),Mid Range,Less Than 8 ft.,1,Shot - 3
464.0,1.0,9.48,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
465.0,1.0,3.0,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
466.0,0.0,2.5,2.0,0,39.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
467.0,1.0,2.03,2.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
468.0,0.0,11.57,3.0,0,40.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
469.0,0.0,11.03,3.0,0,24.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 3
470.0,0.0,10.77,3.0,0,37.0,2000-01,Right Side(R),Mid Range,16-24 ft.,1,shot - 39
471.0,1.0,8.53,3.0,0,35.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 30
472.0,,7.58,3.0,0,40.0,2000-01,Center(C),Mid Range,16-24 ft.,1,shot - 37
473.0,1.0,7.45,3.0,0,32.0,2000-01,Center(C),Goal Line,8-16 ft.,1,Shot - 3
474.0,0.0,6.27,3.0,0,38.0,2000-01,Right Side Center(RC),Mid Range,Less Than 8 ft.,1,shot - 7
475.0,0.0,5.55,3.0,0,45.0,2000-01,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 13
476.0,0.0,5.92,3.0,0,26.0,2000-01,Center(C),Goal Line,Less Than 8 ft.,1,shot - 37
477.0,0.0,11.78,4.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
478.0,0.0,11.12,4.0,0,27.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,shot - 11
479.0,0.0,2.15,4.0,0,34.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
480.0,,1.72,4.0,0,35.0,2000-01,Left Side(L),Mid Range,8-16 ft.,1,shot - 52
481.0,1.0,10.7,1.0,0,41.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
482.0,0.0,9.35,1.0,0,40.0,2000-01,Left Side Center(LC),Mid Range,16-24 ft.,1,Shot - 3
483.0,1.0,9.27,1.0,0,20.0,2000-01,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
484.0,1.0,8.53,1.0,0,47.0,2000-01,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,1,Shot - 3
485.0,1.0,7.98,1.0,0,37.0,2000-01,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
486.0,0.0,6.8,1.0,0,37.0,2000-01,Center(C),Mid Range,16-24 ft.,1,Shot - 3
487.0,1.0,1.4,1.0,0,20.0,2000-01,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 4
